Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
শেখ মুজিব আমার পিতা,শেখ হাসিনা,TK. 250,TK. 188,https://rokomari.com//book/93738/sheikh-mujib-amar-pita,বঙ্গবন্ধুর জীবন ও তাঁর পরিবারের নানা অজানা কথা উঠে এসেছে বঙ্গবন্ধুকন্যার স্মৃতিচারণে। ইতিহাস বিকৃতির ধারাবাহিক অপচেষ্টার মধ্যে এ বইটি নতুন প্রজন্মকে সত্যের মুখোমুখি দাঁড় করিয়ে দেবে। সহজ সরল ভঙ্গিতে উচ্চারিত হৃদয়স্পর্শী বয়ান পাঠককে ইতিহাসলগ্ন হতে প্রেরণা দেয়।,শেখ মুজিব আমার পিতা,শেখ হাসিনা, , ,আগামী প্রকাশনী,9789840417308,"Edition,2020",111,বাংলাদেশ,বাংলা
লাল নীল দীপাবলি বা বাঙলা সাহিত্যের জীবনী ,হুমায়ুন আজাদ,TK. 200,TK. 150,https://rokomari.com//book/87097/lal-nil-dipabali-ba-bangla-shahityer-jibani,"""লাল নীল দীপাবলি বা বাঙলা সাহিত্যের জীবনী ""বইটির ১ম ফ্লাপের কিছু কথা:


হাজার বছর আগে আমাদের প্রথম প্রধান কবি, কাহ্নপাদ, বলেছিলেন :নগর বাহিরে ডােম্বি তােহােরি কুড়িআ । তাঁর মতাে কবিতা লিখেছিলেন আরাে অনেক কবি। তাঁদের নামগুলাে আজ রহস্যের মতাে লাগে : লুইপা, কুক্কুরীপা, বিরুআপা, ভুসুকুপা, শবরপার মতাে সুদূর রহস্যময় ওই কবিদের নাম। তারপর কেটে গেছে। হাজার বছর, দেখা দিয়েছেন অজস্র কবি, ঔপন্যাসিক, প্রাবন্ধিক, নাট্যকার, গল্পকার। তাঁরা সবাই মিলে সৃষ্টি করেছেন আমাদের অসাধারণ বাঙলা সাহিত্য। বাঙলা সাহিত্য চিরকাল একরকম থাকে নি, কালে কালে বদল ঘটেছে তার রূপের, তার হৃদয়ের। সৃষ্টি হয়েছে নতুন নতুন সৌন্দর্য। মধ্যযুগে কবিরা লিখেছেন পদাবলি, লিখেছেন মঙ্গলকাব্য। উনিশশতকে বাঙলা সাহিত্য হয়ে ওঠে অপরূপ অভিনব। তখন কবিতায় ভরপুর বাঙলা সাহিত্যে দেখা দেয় গদ্য, বাঙলা সাহিত্য হয়ে ওঠে। ব্যাপক ও বিশ্বসাহিত্য। বিশশতকের বাঙলা সাহিত্যের শােভার কোনাে শেষ নেই। বাঙলা সাহিত্যের অনেক। ইতিহাস লেখা হয়েছে, আর কবি হুমায়ুন আজাদ বাঙলা সাহিত্য নিয়ে লিখেছেন লাল নীল দীপাবলি বা বাঙলা সাহিত্যের জীবনী, যা শুধু বাঙলা সাহিত্যের ইতিহাস নয়, এটি নিজেই এক সাহিত্য সৃষ্টি। কবি হুমায়ুন আজাদ হাজার বছরের বাঙলা সাহিত্যকে তুলে ধরেছেন কবিতার মতাে, জ্বেলে দিয়েছেন বাঙলা সাহিত্যের । নানান রঙের দীপাবলি। এ-বই কিশােরকিশােরীদের তরুণতরুণীদের জন্যে লেখা, তারা সুখ পেয়ে আসছে এ-বই পড়ে, জানতে পারছে তাদের সাহিত্যের । ইতিহাস; এবং এ-বই সুখ দিয়ে আসছে বড়ােদেরও। লাল নীল দীপাবলি বা বাঙলা সাহিত্যের জীবনী এমন বই, যার সঙ্গী হতে পারে ছােটোরা, বড়ােরা, যারা । ভালােবাসে বাঙলা সাহিত্যকে। বাঙলার প্রতিটি ঘরে আলাে দিতে পারে এ-বই।",লাল নীল দীপাবলি বা বাঙলা সাহিত্যের জীবনী,হুমায়ুন আজাদ, , ,আগামী প্রকাশনী, , ,150,বাংলাদেশ,বাংলা
হুমায়ুন আজাদের প্রবচনগুচ্ছ,হুমায়ুন আজাদ,TK. 100,TK. 75,https://rokomari.com//book/3120/humayun-azader-probocanguccho,"",হুমায়ুন আজাদের প্রবচনগুচ্ছ,হুমায়ুন আজাদ, , ,আগামী প্রকাশনী,9847000600813,"3rd Edition,2004",64,বাংলাদেশ,বাংলা
সাম্যবাদী,কাজী নজরুল ইসলাম,TK. 100,TK. 75,https://rokomari.com//book/2874/sommobadi,সূচিপত্র*সাম্যবাদী*ঈশ্বর*মানুষ*পাপ*চোর-ডাকাত*বারাঙ্গনা*মিথ্যাবাদী*নারী*রাজা-প্রজা*সাম্য*কুলিমজুর*নজরুলের সাম্যবাদী : বিষয় ও প্রকরণ*নজরুল মানসে সাম্যবাদী চেতনার পটভূমি*সাম্যবাদী :   নজরুলের ব্যক্তিমানস*সাম্যবাদী : রচনার স্থান-কাল*‘সাম্যবাদী’ কবিতার স্বরূপ*সাম্যবাদী’ কবিতার প্রকরণগত দিক*‘মানুষ’কবিতার সাম্য ও মানবতা*ঈশ্বর’কবিতার স্বরূপ ও প্রকরণগত দিক*‘পাপ’কবিতার স্বরূপ বিশ্লেষণ*‘চোর-ডাকাত’কবিতার নতুনতর শ্রেণিচেতনা*‘বারাঙ্গনা’ কবিতায় দলিত সম্প্রদায়ের মর্যাদা*‘মিথ্যাবাদী’ কবিতার স্বরূপ ও প্রকরণ*‘নারী’ : জেন্ডার চেতনার অগ্রপথিক*‘রাজা-প্রজা’য় নতুন দর্শন*‘সাম্য’ কবিতার স্বরূপ*‘কুলি-মজুর’: অবহেলিত মানুষের গাথা*তথ্য ও সূত্র*কাজী নজরুল ইসলাম : জীবনপঞ্জি*গ্রন্থপঞ্জি,সাম্যবাদী,কাজী নজরুল ইসলাম, ,ড. আরজুমন্দ আরা বানু,আগামী প্রকাশনী,9789840421671,"4th Printed,2018",72,বাংলাদেশ,বাংলা
লাল নীল দীপাবলি বা বাঙলা সাহিত্যের জীবনী,হুমায়ুন আজাদ,TK. 100,TK. 75,https://rokomari.com//book/3282/lal-nil-dipaboli-ba-bangli-sahitor-jiboni,"‘লাল নীল দীপাবলি বা বাঙলা সাহিত্যের জীবনী’ বইয়ের সামারি:
 
বইটিতে মূলত আমাদের বাঙলা সাহিত্যের শুরু ৯৫০ সাল থেকে বর্তমান পর্যন্ত ৩ যুগের কথা বলা হয়েছে। চর্যাপদ থেকে বাঙলা সাহিত্যের আগমন, মাঝখানের অন্ধকার যুগ, তারপর মঙ্গলকাব্য, বৈষ্ণব পদাবলী, মুসলিম কবিদের যুগ, আধুনিক যুগ এমন করে একের পর এক সিঁড়ির ধাপ পার করে আপনাকে নিয়ে আসবে বাঙলা সাহিত্যের বর্তমান যুগে। সাহিত্যের প্রতি যাদের টান আছে তাদের জন্য নিঃসন্দেহে বইটি বাধ্যতামূলক পড়া উচিত। যদিও বইটি সাহিত্যের জীবনী কিন্তু সেই সাহিত্য আলোচনা করতে গিয়ে মূলত সাহিত্যের সাহিত্যিকগণ দের কথাই ফুটে উঠেছে। ফলে আপনি একটা গভীর জীবনীর স্বাদ পাবেন। বইটিতে লেখক বাঙলা শব্দটার ব্যাখায় গল্পটা দিয়েছেন এইভাবেঃ ""এ দেশের নামের কাহিনী বলেছেন সম্রাট আকবারের সভার এক রত্ন আবুল ফজল।তিনি বলেছেন 'বঙ্গ' শব্দের সাথে 'আল্' মিলিত হয়ে এদেশের নাম হয়েছে 'বাঙ্গাল'।এদেশে আছে খেতের পর খেত, এক খেতের সাথে অপর খেত মিলে না যায়,তার জন্এয থাকে আল।দেশে আল আ বাঁধ বেশি ছিল বলেই এদেশের নাম হয়েছে বাঙ্গালা বা বাঙলা।"" নিজের মাতৃভাষার ইতিহাস জানতে পড়তে হবে এই বই। 

‘লাল নীল দীপাবলি বা বাঙলা সাহিত্যের জীবনী’ বইয়ের সূচিপত্ৰ:*
লাল নীল দীপাবলি ৭*
বাঙালি বাঙলা বাঙলাদেশ ৯*
বাঙলা সাহিত্যের তিন যুগ ১২*
প্রথম প্ৰদীপ : চর্যাপদ ১৪*
অন্ধকারে দেড় শো বছর ১৭*
প্ৰদীপ জ্বললো আবার : মঙ্গলকাব্য ১৮*
চণ্ডীমঙ্গলের সোনালি গল্প ২১*
মনসামঙ্গলের নীল দুঃখ ২৪*
কবিকঙ্কন মুকুন্দরাম চক্রবর্তী ২৭*
রায়গুণাকর ভারতচন্দ্ৰ ৩০*
উজ্জ্বলতম আলো : বৈষ্ণব পদাবলি ৩২*
বিদ্যাপতি ৩৭*
চণ্ডীদাস ৩৮*
চৈতন্য ও বৈষ্ণবজীবনী ৪০*
দেবতার মতো দুজন এবং কয়েকজন অনুবাদক ৪২*
ভিন্ন প্ৰদীপ : মুসলমান কবিরা ৪৭*
আলাওল ৫২*
লোকসাহিত্য : বুকের বাঁশরি ৫৫*
দ্বিতীয় অন্ধকার ৫৯*
অভিনব আলোর ঝলক ৬২*
গদ্য : নতুন সম্রাট ৬৪*
গদ্যের জনক ও প্রধান পুরুষেরা ৬৮*
কবিতা : অন্তর হ’তে আহরি বচন ৭৩*
উপন্যাস : মানুষের মহাকাব্য ৭৯*
নাটক : জীবনের দ্বন্দ্ব ৮১*
রবীন্দ্রনাথ : প্রতিদিনের সূর্য ৮৬*
বিশশতকের আলো : আধুনিকতা ৯১

হাজার বছর আগে আমাদের প্রথম প্রধান কবি, কাহ্নপাদ, বলেছিলেন : নগর বাহিরে ডোম্বি তোহোরি কুড়িআ। তাঁর মতো কবিতা লিখেছিলেন আরো অনেক কবি। তাঁদের নামগুলো আজ রহস্যের মতো লাগে : লুইপা, কুক্কুরীপা, বিরুআপা, ভুসুকুপা, শবরপার মতো সুদূর রহস্যময় ওই কবিদের নাম। তারপর কেটে গেছে হাজার বছর, দেখা দিয়েছেন অজস্র কবি, ঔপন্যাসিক, প্রাবন্ধিক, নাট্যকার, গল্পকার। তাঁরা সবাই মিলে সৃষ্টি করেছেন আমাদের অসাধারণ বাঙলা সাহিত্য। বাঙলা সাহিত্য চিরকাল একরকম থাকে নি, কালে কালে বদল ঘটেছে তার রূপের, তার হৃদয়ের। সৃষ্টি হয়েছে নতুন নতুন সৌন্দর্য। মধ্যযুগে কবিরা লিখেছেন পদাবলি, লিখেছেন মঙ্গলকাব্য। উনিশশতকে বাঙলা সাহিত্য হয়ে ওঠে অপরূপ অভিনব। তখন কবিতায় ভরপুর বাঙলা সাহিত্যে দেখা দেয়। গদ্য, বাঙলা সাহিত্য হয়ে ওঠে ব্যাপক ও বিশ্বসাহিত্য। বিশশতকের বাঙলা সাহিত্যের শোভার কোনো শেষ নেই। বাঙলা সাহিত্যের অনেক ইতিহাস লেখা হয়েছে, আর কবি হুমায়ুন আজাদ বাঙলা সাহিত্য নিয়ে লিখেছেন লাল নীল দীপাবলি বা বাঙলা সাহিত্যের জীবনী, যা শুধু বাঙলা সাহিত্যের ইতিহাস নয়, এটি নিজেই এক সাহিত্য সৃষ্টি। কবি হুমায়ুন আজাদ হাজার বছরের বাঙলা সাহিত্যকে তুলে ধরেছেন কবিতার মতো, জ্বেলে দিয়েছেন বাঙলা সাহিত্যের নানান রঙের দীপাবলি। এ-বই কিশোরকিশোরীদের তরুণতরুণীদের জন্যে লেখা, তারা সুখ পেয়ে আসছে এ-বই পড়ে, জানতে পারছে তাদের সাহিত্যের ইতিহাস; এবং এ-বই সুখ দিয়ে আসছে বড়োদেরও। লাল নীল দীপাবলি বা বাঙলা সাহিত্যের জীবনী এমন বই, যার সঙ্গী হ’তে পারে ছোটোরা, বড়োরা, যারা ভালোবাসে বাঙলা সাহিত্যকে। বাঙলার প্রতিটি ঘরে আলো দিতে পারে। এ-বই।",লাল নীল দীপাবলি বা বাঙলা সাহিত্যের জীবনী,হুমায়ুন আজাদ, , ,আগামী প্রকাশনী,9847000612649, , ,বাংলাদেশ,বাংলা
নির্বাচিত প্রবন্ধ ,শেখ হাসিনা,TK. 350,TK. 263,https://rokomari.com//book/127766/nirbachito-probondho,"সূচিপত্র*
বাংলাদেশে স্বৈরতন্ত্রের জন্ম*
অনর্জিত রয়ে গেছে স্বপ্নপূরণ*
সবার উপর মানুষ সত্য*
শিক্ষিত জনশক্তি অর্থনৈতিক উন্নয়নের পূর্বশর্ত*
স্মৃতি বড় মধুর স্মৃতি বড় বেদনার*
বৃহৎ জনগোষ্ঠীর জন্যে উন্নয়ন*
সংগ্রামে আন্দোলন গৌরবগাথায়*
একটি স্মরণীয় অভিজ্ঞতা*
সহে না মানবতার অবমাননা*
বিপন্ন গণতন্ত্র  লাঞ্ছিত মানবতা*
ভালবাসি মাতৃভাষা*
সত্যের জয়*
প্লিজ, সাদাকে সাদা কালোকে কালো বলুন",নির্বাচিত প্রবন্ধ,শেখ হাসিনা, , ,আগামী প্রকাশনী,9789840419685,"3rd Edition,2017",176,বাংলাদেশ,বাংলা
শ্রেষ্ঠ কবিতা,হুমায়ুন আজাদ,TK. 250,TK. 188,https://rokomari.com//book/3021/srestho-kobita,"",শ্রেষ্ঠ কবিতা,হুমায়ুন আজাদ, , ,আগামী প্রকাশনী,9789844011090,"3rd Printed,2012",184,বাংলাদেশ,বাংলা
বাংলাদেশে স্বৈরতন্ত্রের জন্ম,শেখ হাসিনা,TK. 200,TK. 150,https://rokomari.com//book/2185/bangladeshe-soirotontrer-jonmo,"",বাংলাদেশে স্বৈরতন্ত্রের জন্ম,শেখ হাসিনা, , ,আগামী প্রকাশনী,9789840416905,"4th Printed,2015",87,বাংলাদেশ,বাংলা
ওরা টোকাই কেন,শেখ হাসিনা,TK. 175,TK. 131,https://rokomari.com//book/2186/ora-tokai-keno,"",ওরা টোকাই কেন,শেখ হাসিনা, , ,আগামী প্রকাশনী,9789840416875,১ম ফেব্রুয়ারি ২০২০,80,বাংলাদেশ,বাংলা
দারিদ্র্য দূরীকরণ: কিছু চিন্তাভাবনা,শেখ হাসিনা,TK. 200,TK. 150,https://rokomari.com//book/2353/dareddro-durekaron--kishu-cintavabna,"",দারিদ্র্য দূরীকরণ: কিছু চিন্তাভাবনা,শেখ হাসিনা, , ,আগামী প্রকাশনী,9789840416882,"5th Printed,2015",80,বাংলাদেশ,বাংলা
