Title,Author,Original Price,Discounted Price,URL
Seeing the end of Poverty,ইরিক জি জানসেন,৪৫০.০০ টাকা,৩৬০.০০ টাকা,https://www.prothoma.com/product/9326/seeing-the-end-of-poverty
National Trials of International Crimes in Bangladesh,রফিকুল ইসলাম,"১,২৫০.০০ টাকা","১,০০০.০০ টাকা",https://www.prothoma.com/product/9284/national-trials-of-international-crimes-in-bangladesh
গণিত আমাদের জী কাজে লাগে,সফিক ইসলাম,২৪০.০০ টাকা,১৯২.০০ টাকা,https://www.prothoma.com/product/9282/%E0%A6%97%E0%A6%A3%E0%A6%BF%E0%A6%A4-%E0%A6%86%E0%A6%AE%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%9C%E0%A7%80-%E0%A6%95%E0%A6%BE%E0%A6%9C%E0%A7%87-%E0%A6%B2%E0%A6%BE%E0%A6%97%E0%A7%87
Samudragupta : The Making of an Emperor,বাপ্পাদিত্য চক্রবর্তী,"১,২০০.০০ টাকা",৯৬০.০০ টাকা,https://www.prothoma.com/product/8845/samudragupta-:-the-making-of-an-emperor
The Inheritance Powder,হিলারি স্ট্যান্ডিং,৭৫০.০০ টাকা,৬০০.০০ টাকা,https://www.prothoma.com/product/8847/the-inheritance-powder
রবীন্দ্রনাথ: বিকল্পহীন অবলম্বন,আবুল মোমেন,৩০০.০০ টাকা,২৪০.০০ টাকা,https://www.prothoma.com/product/8695/%E0%A6%B0%E0%A6%AC%E0%A7%80%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A6%BE%E0%A6%A5:-%E0%A6%AC%E0%A6%BF%E0%A6%95%E0%A6%B2%E0%A7%8D%E0%A6%AA%E0%A6%B9%E0%A7%80%E0%A6%A8-%E0%A6%85%E0%A6%AC%E0%A6%B2%E0%A6%AE%E0%A7%8D%E0%A6%AC%E0%A6%A8
Bucket List The Kerala Journal,সাবরিনা ইসলাম,"৩,২০০.০০ টাকা","৩,০৪০.০০ টাকা",https://www.prothoma.com/product/8683/bucket-list-the-kerala-journal
Bangladesh Era of Sheikh Mujibur Rahman,মওদুদ আহমদ,৫৫০.০০ টাকা,৪৪০.০০ টাকা,https://www.prothoma.com/product/8657/bangladesh-era-of-sheikh-mujibur-rahman
Bangladesh Emergence of a Nation,আবুল মাল আবদুল মুহিত,৬৫০.০০ টাকা,৫২০.০০ টাকা,https://www.prothoma.com/product/8640/bangladesh-emergence-of-a-nation
হওয়া না-হওয়ার গান,শুভাশিস সিনহা,১৫০.০০ টাকা,১২০.০০ টাকা,https://www.prothoma.com/product/8471/%E0%A6%B9%E0%A6%93%E0%A6%AF%E0%A6%BC%E0%A6%BE-%E0%A6%A8%E0%A6%BE-%E0%A6%B9%E0%A6%93%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%B0-%E0%A6%97%E0%A6%BE%E0%A6%A8
খোঁয়ারি,আখতারুজ্জামান ইলিয়াস,১৫০.০০ টাকা,১২০.০০ টাকা,https://www.prothoma.com/product/8241/%E0%A6%96%E0%A7%8B%E0%A6%81%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%B0%E0%A6%BF
জন-অরণ্য,শংকর,২৫০.০০ টাকা,২০০.০০ টাকা,https://www.prothoma.com/product/8040/%E0%A6%9C%E0%A6%A8-%E0%A6%85%E0%A6%B0%E0%A6%A3%E0%A7%8D%E0%A6%AF
বাংলাদেশের নারী বর্তমান অবস্থান ও উন্নয়ন প্রসঙ্গ,Al Masud Hasanuzzaman,৪৫০.০০ টাকা,৩৬০.০০ টাকা,https://www.prothoma.com/product/7885/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87%E0%A6%B0-%E0%A6%A8%E0%A6%BE%E0%A6%B0%E0%A7%80-%E0%A6%AC%E0%A6%B0%E0%A7%8D%E0%A6%A4%E0%A6%AE%E0%A6%BE%E0%A6%A8-%E0%A6%85%E0%A6%AC%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A6%BE%E0%A6%A8-%E0%A6%93-%E0%A6%89%E0%A6%A8%E0%A7%8D%E0%A6%A8%E0%A6%AF%E0%A6%BC%E0%A6%A8-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%B8%E0%A6%99%E0%A7%8D%E0%A6%97
Role of Opposition in Bangladesh Politics,Al Masud Hasanuzzaman,৩৫০.০০ টাকা,২৮০.০০ টাকা,https://www.prothoma.com/product/7881/role-of-opposition-in-bangladesh-politics
বঙ্গভবনে পাঁচ বছর,মাহবুব তালুকদার,৪২০.০০ টাকা,৩৩৬.০০ টাকা,https://www.prothoma.com/product/7599/%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%AD%E0%A6%AC%E0%A6%A8%E0%A7%87-%E0%A6%AA%E0%A6%BE%E0%A6%81%E0%A6%9A-%E0%A6%AC%E0%A6%9B%E0%A6%B0
প্রদোষে প্রাকৃতজন,শওকত আলী,২৭৫.০০ টাকা,২২০.০০ টাকা,https://www.prothoma.com/product/7567/%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A6%E0%A7%8B%E0%A6%B7%E0%A7%87-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%95%E0%A7%83%E0%A6%A4%E0%A6%9C%E0%A6%A8
বাংলাদেশ জলে যার প্রতিবিম্ব,জেমস জে. নোভাক,৩৫০.০০ টাকা,২৮০.০০ টাকা,https://www.prothoma.com/product/7480/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6-%E0%A6%9C%E0%A6%B2%E0%A7%87-%E0%A6%AF%E0%A6%BE%E0%A6%B0-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A4%E0%A6%BF%E0%A6%AC%E0%A6%BF%E0%A6%AE%E0%A7%8D%E0%A6%AC
একাত্তরের স্মৃতি,বাসন্তী গুহঠাকুরতা,২৬০.০০ টাকা,২০৮.০০ টাকা,https://www.prothoma.com/product/7478/%E0%A6%8F%E0%A6%95%E0%A6%BE%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%B8%E0%A7%8D%E0%A6%AE%E0%A7%83%E0%A6%A4%E0%A6%BF
