Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
Addy's Little Brother ,কনি রোজ পোর্টার ,"","TK. 3,016",https://rokomari.com//book/106497/addy-s-little-brother,"",Addy's Little Brother,"Connie Rose Porter,Gabriela Dellosso", , ,American Girl Publishing,9781584850335,"1st Edition,2000",42,India,English
Addy's Wedding Quilt,কনি রোজ পোর্টার ,"","TK. 3,569",https://rokomari.com//book/106499/addy-s-wedding-quilt,"",Addy's Wedding Quilt,Connie Rose Porter, , ,American Girl Publishing,9781584852742,"1st Edition,2001",47,India,English
Betrayal at Cross Creek ,ক্যাথলিন আর্নেস্ট,"","TK. 5,095",https://rokomari.com//book/106500/betrayal-at-cross-creek,"",Betrayal at Cross Creek,Kathleen Ernst, , ,American Girl Publishing,9781584858782,"1st Published,2004",178,India,English
Bitty Baby Shares a Gift,কিরবি লার্সন,"","TK. 3,440",https://rokomari.com//book/106506/bitty-baby-shares-a-gift,"",Bitty Baby Shares a Gift,Kirby Larson, , ,American Girl Publishing,9781609584764,"1st Edition,2014",32,USA,English
Cecile: Gates of Gold,মেরি ক্যাসানোভা,"","TK. 3,222",https://rokomari.com//book/106508/cecile--gates-of-gold,"",Cecile: Gates of Gold,Mary Casanova, , ,American Girl Publishing,9781584855187,"1st Pulished,2002",194,India,English
Saba: Under the Hyena's Foot ,জেন ক্রুজ,"","TK. 7,335",https://rokomari.com//book/106509/saba--under-the-hyena-s-foot,"",Saba: Under the Hyena's Foot,Jane Kurtz, , ,American Girl Publishing,9781584857471,"1st Published,2003",210,India,English
Addy Studies Freedom,কনি রোজ পোর্টার ,"","TK. 3,499",https://rokomari.com//book/106510/addy-studies-freedom,"",Addy Studies Freedom,Connie Rose Porter, , ,American Girl Publishing,9781584854807,"1st Edition,2002",64,India,English
Gangsters at the Grand Atlantic ,সারাহ মাস্টার বুকি,"","TK. 3,785",https://rokomari.com//book/106514/gangsters-at-the-grand-atlantic,"",Gangsters at the Grand Atlantic,Sarah Masters Buckey, , ,American Girl Publishing,9781584857198,"1st Edition,2003",176,India,English
Go with the Flow: Quiz Book  (Spiral-bound) ,এলিস অলিথ্রপ,"","TK. 1,218",https://rokomari.com//book/106515/go-with-the-flow--quiz-book---spiral-bound-,"",Go with the Flow: Quiz Book  (Spiral-bound),Alice Oglethorpe, , ,American Girl Publishing,9781609581107,"1st Edition,2013",84,USA,English
Grace Makes It Great ,মেরি ক্যাসানোভা,"","TK. 1,147",https://rokomari.com//book/106516/grace-makes-it-great,"",Grace Makes It Great,Mary Casanova, , ,American Girl Publishing,9781609589516,"1st Edition,2015",184,USA,English
Grace Stirs it Up ,মেরি ক্যাসানোভা,"","TK. 1,147",https://rokomari.com//book/106517/grace-stirs-it-up,"",Grace Stirs it Up,Mary Casanova, , ,American Girl Publishing,9781609588922,"1st Edition,2015",184,USA,English
Josefina's Song ,ভালেরি টিপ,"","TK. 3,731",https://rokomari.com//book/106518/josefina-s-song,"",Josefina's Song,Valerie Tripp, , ,American Girl Publishing,9781584852728,"1st  Pulished,2001",48,India,English
Just Josefina,ভালেরি টিপ,"","TK. 3,787",https://rokomari.com//book/106519/just-josefina,"",Just Josefina,Valerie Tripp, , ,American Girl Publishing,9781584854784,"1st  Pulished,2002",46,India,English
Kathleen: The Celtic Knot,সিবান পারকিনসন,"","TK. 3,571",https://rokomari.com//book/106520/kathleen--the-celtic-knot,"",Kathleen: The Celtic Knot,Siobhan Parkinson, , ,American Girl Publishing,9781584857488,"1st Edition,2003",166,India,English
